Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item_Code,Item,Year Code,Year Range,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,124,Canada,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,1.70,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,124,Canada,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,8.50,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,124,Canada,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,7.60,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,124,Canada,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,9.50,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20212023,2021-2023,2022,%,104.00,E,Estimated value,
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,210041,Prevalence of undernourishment (percent) (3-year average),20212023,2021-2023,2022,%,23.50,E,Estimated value,
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,61.80,A,Official figure,FAO data
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,61.80,A,Official figure,FAO data
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,61.80,A,Official figure,FAO data
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,81.30,A,Official figure,FAO data
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,81.30,A,Official figure,FAO data
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,81.30,A,Official figure,FAO data
FS,Suite of Food Security Indicators,148,Chad,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20212023,2021-2023,2022,%,100.00,E,Estimated value,
FS,Suite of Food Security Indicators,148,Chad,6121,Value,210041,Prevalence of undernourishment (percent) (3-year average),20212023,2021-2023,2022,%,35.10,E,Estimated value,
FS,Suite of Food Security Indicators,148,Chad,6121,Value,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,36.40,A,Official figure,FAO data
FS,Suite of Food Security Indicators,148,Chad,6121,Value,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,36.70,A,Official figure,FAO data
FS,Suite of Food Security Indicators,148,Chad,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,36.20,A,Official figure,FAO data
FS,Suite of Food Security Indicators,148,Chad,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,76.60,A,Official figure,FAO data
FS,Suite of Food Security Indicators,148,Chad,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,76.30,A,Official figure,FAO data
FS,Suite of Food Security Indicators,148,Chad,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,77.00,A,Official figure,FAO data
FS,Suite of Food Security Indicators,152,Chile,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20212023,2021-2023,2022,%,127.00,E,Estimated value,
FS,Suite of Food Security Indicators,152,Chile,6121,Value,210041,Prevalence of undernourishment (percent) (3-year average),20212023,2021-2023,2022,%,<2.5,E,Estimated value,
FS,Suite of Food Security Indicators,152,Chile,6121,Value,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,3.70,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,152,Chile,6121,Value,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,3.40,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,152,Chile,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,4.00,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,152,Chile,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,17.60,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,152,Chile,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,15.90,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,152,Chile,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,19.30,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,159,China,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20212023,2021-2023,2022,%,139.00,E,Estimated value,
FS,Suite of Food Security Indicators,159,China,6121,Value,210041,Prevalence of undernourishment (percent) (3-year average),20212023,2021-2023,2022,%,<2.5,E,Estimated value,
FS,Suite of Food Security Indicators,159,China,6121,Value,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,159,China,6121,Value,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,159,China,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,159,China,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,159,China,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,159,China,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20212023,2021-2023,2022,%,126.00,E,Estimated value,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,210041,Prevalence of undernourishment (percent) (3-year average),20212023,2021-2023,2022,%,<2.5,E,Estimated value,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,344,"China, Hong Kong SAR",6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,,Q,Missing value; suppressed,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20212023,2021-2023,2022,%,119.00,E,Estimated value,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,210041,Prevalence of undernourishment (percent) (3-year average),20212023,2021-2023,2022,%,10.70,E,Estimated value,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,,O,Missing value,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,,O,Missing value,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,,O,Missing value,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,2022,%,,O,Missing value,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20212023,2021-2023,2022,%,,O,Missing value,
FS,Suite of Food Security Indicators,446,"China, Macao SAR",6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,2022,%,,O,Missing value,
FS,Suite of Food Security Indicators,156,"China, mainland",6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20212023,2021-2023,2022,%,139.00,E,Estimated value,
FS,Suite of Food Security Indicators,156,"China, mainland",6121,Value,210041,Prevalence of undernourishment (percent) (3-year average),20212023,2021-2023,2022,%,<2.5,E,Estimated value,
